"X","Y","Z"
1,1e-21,0.4065337784575047
1,1.6102620275609425e-21,0.4063993253335247
1,2.5929437974046776e-21,0.4061838468499106
1,4.175318936560392e-21,0.40583949498080396
1,6.723357536499335e-21,0.40529165426371083
1,1.0826367338740563e-20,0.40442611326234523
1,1.7433288221999943e-20,0.4030728612330503
1,2.80721620394117e-20,0.40098883163569743
1,4.520353656360241e-20,0.3978462490486245
1,7.278953843983161e-20,0.393237019989689
1,1.1721022975334842e-19,0.3865717905880217
1,1.8873918221350918e-19,0.37775626447336824
1,3.0391953823131946e-19,0.366265160986491
1,4.893900918477499e-19,0.3517742600194235
1,7.880462815669937e-19,0.3349356488770172
1,1.2689610031679182e-18,0.3154920554514738
1,2.0433597178569398e-18,0.29459383695063746
1,3.290344562312671e-18,0.27272595544764416
1,5.2983169062837235e-18,0.2506988067539168
1,8.531678524172779e-18,0.22943157737477116
1,1.373823795883261e-17,0.20935162709368915
1,2.2122162910704503e-17,0.19109586937830536
1,3.5622478902624516e-17,0.17474888480874334
1,5.736152510448658e-17,0.16054710344704157
1,9.236708571873846e-17,0.1483095344718457
1,1.4873521072935119e-16,0.13807024558192957
1,2.3950266199874813e-16,0.1295132386018787
1,3.8566204211634723e-16,0.12243923992398284
1,6.210169418915604e-16,0.1166927487836071
1,1e-15,0.11193589746564751
11,1e-21,0.4973502708137266
11,1.6102620275609425e-21,0.49718763508542824
11,2.5929437974046776e-21,0.4969269941843941
11,4.175318936560392e-21,0.49651046837114754
11,6.723357536499335e-21,0.49584780407212925
11,1.0826367338740563e-20,0.4948008535538303
11,1.7433288221999943e-20,0.49316396387482997
11,2.80721620394117e-20,0.4906431379945236
11,4.520353656360241e-20,0.4865466074171176
11,7.278953843983161e-20,0.4810209884465859
11,1.1721022975334842e-19,0.4731900245835494
11,1.8873918221350918e-19,0.4626053241691832
11,3.0391953823131946e-19,0.4486251942434977
11,4.893900918477499e-19,0.4313146750174696
11,7.880462815669937e-19,0.4107260272640363
11,1.2689610031679182e-18,0.3873133076737951
11,2.0433597178569398e-18,0.3618012510422569
11,3.290344562312671e-18,0.33543643349163316
11,5.2983169062837235e-18,0.30874407221049316
11,8.531678524172779e-18,0.2830127607627379
11,1.373823795883261e-17,0.25872443432693903
11,2.2122162910704503e-17,0.236574664101071
11,3.5622478902624516e-17,0.21679463907375132
11,5.736152510448658e-17,0.19954737897130032
11,9.236708571873846e-17,0.18477518639926108
11,1.4873521072935119e-16,0.1722791780982983
11,2.3950266199874813e-16,0.16192325047271494
11,3.8566204211634723e-16,0.15336210349445628
11,6.210169418915604e-16,0.14633428347121474
11,1e-15,0.1406928152387662
21,1e-21,0.613003849082549
21,1.6102620275609425e-21,0.612805419293501
21,2.5929437974046776e-21,0.6124874316400338
21,4.175318936560392e-21,0.6119792485886495
21,6.723357536499335e-21,0.6111707635673981
21,1.0826367338740563e-20,0.609893422468965
21,1.7433288221999943e-20,0.6078963296940502
21,2.80721620394117e-20,0.6048207910298778
21,4.520353656360241e-20,0.6001830806273842
21,7.278953843983161e-20,0.5933809323643131
21,1.1721022975334842e-19,0.5837408745312451
21,1.8873918221350918e-19,0.5704735484646516
21,3.0391953823131946e-19,0.5535124813008458
21,4.893900918477499e-19,0.5323909636740539
21,7.880462815669937e-19,0.5072696213041201
21,1.2689610031679182e-18,0.4784796815483019
21,2.0433597178569398e-18,0.4476282952375939
21,3.290344562312671e-18,0.4153454369931105
21,5.2983169062837235e-18,0.38270950451352437
21,8.531678524172779e-18,0.3511209855849938
21,1.373823795883261e-17,0.32166305245973864
21,2.2122162910704503e-17,0.2945630118750775
21,3.5622478902624516e-17,0.2704220898269269
21,5.736152510448658e-17,0.24929370857477026
21,9.236708571873846e-17,0.2312631143470174
21,1.4873521072935119e-16,0.2159285510288267
21,2.3950266199874813e-16,0.20328722514755082
21,3.8566204211634723e-16,0.19283675855146656
21,6.210169418915604e-16,0.18427209031051459
21,1e-15,0.1773200942272044
31,1e-21,0.7577166698352182
31,1.6102620275609425e-21,0.7574735488631537
31,2.5929437974046776e-21,0.7570839107766019
31,4.175318936560392e-21,0.7564612325767381
31,6.723357536499335e-21,0.7554706063656176
31,1.0826367338740563e-20,0.7539054884188269
31,1.7433288221999943e-20,0.7514584817111514
31,2.80721620394117e-20,0.7476900403871785
31,4.520353656360241e-20,0.7420074764673186
31,7.278953843983161e-20,0.7336728393604087
31,1.1721022975334842e-19,0.7214933527414441
31,1.8873918221350918e-19,0.7057756915904749
31,3.0391953823131946e-19,0.6847646606720162
31,4.893900918477499e-19,0.6588824322380784
31,7.880462815669937e-19,0.6280988402213628
31,1.2689610031679182e-18,0.5930927483807583
31,2.0433597178569398e-18,0.5549463954539684
31,3.290344562312671e-18,0.515383769059226
31,5.2983169062837235e-18,0.47531417447207996
31,8.531678524172779e-18,0.4368283096475843
31,1.373823795883261e-17,0.4005006937220358
31,2.2122162910704503e-17,0.36719884461040925
31,3.5622478902624516e-17,0.33760911599607313
31,5.736152510448658e-17,0.3116253992927583
31,9.236708571873846e-17,0.2895232237012123
31,1.4873521072935119e-16,0.27080773246780643
31,2.3950266199874813e-16,0.25516713274328323
31,3.8566204211634723e-16,0.24232814891515658
31,6.210169418915604e-16,0.2318285284358954
31,1e-15,0.2233059160073631
41,1e-21,0.9357042671014473
41,1.6102620275609425e-21,0.9354061986771517
41,2.5929437974046776e-21,0.9349285094026608
41,4.175318936560392e-21,0.934165135322845
41,6.723357536499335e-21,0.9329506630001885
41,1.0826367338740563e-20,0.9310318927157609
41,1.7433288221999943e-20,0.9280319361644218
41,2.80721620394117e-20,0.9234119628123436
41,4.520353656360241e-20,0.9164453600745714
41,7.278953843983161e-20,0.9062274143725435
41,1.1721022975334842e-19,0.8917464863099165
41,1.8873918221350918e-19,0.8720265248094841
41,3.0391953823131946e-19,0.8463213963399907
41,4.893900918477499e-19,0.8144854098701433
41,7.880462815669937e-19,0.7767426932038151
41,1.2689610031679182e-18,0.7338229332721565
41,2.0433597178569398e-18,0.6869913497553377
41,3.290344562312671e-18,0.6384808843617943
41,5.2983169062837235e-18,0.5895870753913708
41,8.531678524172779e-18,0.5420858630716082
41,1.373823795883261e-17,0.4975383337739913
41,2.2122162910704503e-17,0.45664135737220196
41,3.5622478902624516e-17,0.42003444781061855
41,5.736152510448658e-17,0.3885345972463714
41,9.236708571873846e-17,0.36118073676756185
41,1.4873521072935119e-16,0.33832303405678754
41,2.3950266199874813e-16,0.3190184680566375
41,3.8566204211634723e-16,0.3033040753195736
41,6.210169418915604e-16,0.29042536713872785
41,1e-15,0.27997163749244214
51,1e-21,1.15108195057254
51,1.6102620275609425e-21,1.1507174151199693
51,2.5929437974046776e-21,1.1501332024283726
51,4.175318936560392e-21,1.1491995715349792
51,6.723357536499335e-21,1.14771421610928
51,1.0826367338740563e-20,1.1453675213481227
51,1.7433288221999943e-20,1.1407052400405995
51,2.80721620394117e-20,1.1351033255871465
51,4.520353656360241e-20,1.1266559917444163
51,7.278953843983161e-20,1.1142662979416857
51,1.1721022975334842e-19,1.0967075099389376
51,1.8873918221350918e-19,1.0727961810795736
51,3.0391953823131946e-19,1.041627589130223
51,4.893900918477499e-19,1.002813465322035
51,7.880462815669937e-19,0.9566490653557771
51,1.2689610031679182e-18,0.904152427478779
51,2.0433597178569398e-18,0.8469486252012604
51,3.290344562312671e-18,0.7875007631469484
51,5.2983169062837235e-18,0.7276920518011668
51,8.531678524172779e-18,0.6694485051150534
51,1.373823795883261e-17,0.6150422600527451
51,2.2122162910704503e-17,0.5649301246689645
51,3.5622478902624516e-17,0.5205336672633223
51,5.736152510448658e-17,0.4813797677772925
51,9.236708571873846e-17,0.44821198073711893
51,1.4873521072935119e-16,0.4198247579897815
51,2.3950266199874813e-16,0.39665525998255835
51,3.8566204211634723e-16,0.37720385299761716
51,6.210169418915604e-16,0.3613498123333659
51,1e-15,0.34844202861892953
61,1e-21,1.4078457561802165
61,1.6102620275609425e-21,1.4074018980981675
61,2.5929437974046776e-21,1.406690589764764
61,4.175318936560392e-21,1.4055538274160924
61,6.723357536499335e-21,1.4037453349864808
61,1.0826367338740563e-20,1.4008880890290425
61,1.7433288221999943e-20,1.3964208159233413
61,2.80721620394117e-20,1.3895412011075348
61,4.520353656360241e-20,1.3791671508554346
61,7.278953843983161e-20,1.363951505414917
61,1.1721022975334842e-19,1.3423878089533243
61,1.8873918221350918e-19,1.3129114327602116
61,3.0391953823131946e-19,1.274744869618336
61,4.893900918477499e-19,1.22738148818853
61,7.880462815669937e-19,1.1711689889408576
61,1.2689610031679182e-18,1.1065481378870805
61,2.0433597178569398e-18,1.03749066411012
61,3.290344562312671e-18,0.9647045445854794
61,5.2983169062837235e-18,0.8923962212495411
61,8.531678524172779e-18,0.8215819454330691
61,1.373823795883261e-17,0.7552123197653351
61,2.2122162910704503e-17,0.6942925327552683
61,3.5622478902624516e-17,0.6400925209797501
61,5.736152510448658e-17,0.5927074836214307
61,9.236708571873846e-17,0.551972239180963
61,1.4873521072935119e-16,0.5177621372826711
61,2.3950266199874813e-16,0.48917262674922585
61,3.8566204211634723e-16,0.4655379476727146
61,6.210169418915604e-16,0.4462351927342035
61,1e-15,0.43065268089891773
71,1e-21,1.7097193258317454
71,1.6102620275609425e-21,1.7091820732053116
71,2.5929437974046776e-21,1.708321138833797
71,4.175318936560392e-21,1.706945235886606
71,6.723357536499335e-21,1.7047562850795968
71,1.0826367338740563e-20,1.7012979492713909
71,1.7433288221999943e-20,1.6958908982342824
71,2.80721620394117e-20,1.6875639495951698
71,4.520353656360241e-20,1.675007514949757
71,7.278953843983161e-20,1.6565909249748965
71,1.1721022975334842e-19,1.6304907950867746
71,1.8873918221350918e-19,1.5949479962278774
71,3.0391953823131946e-19,1.5486833052225601
71,4.893900918477499e-19,1.4909226862915967
71,7.880462815669937e-19,1.423429450630037
71,1.2689610031679182e-18,1.3460521743213205
71,2.0433597178569398e-18,1.2617367296631932
71,3.290344562312671e-18,1.1742677410856475
71,5.2983169062837235e-18,1.0855814997843714
71,8.531678524172779e-18,1.0004553231620195
71,1.373823795883261e-17,0.9201029679650099
71,2.2122162910704503e-17,0.8463485846025273
71,3.5622478902624516e-17,0.7807746258531789
71,5.736152510448658e-17,0.723020629468909
71,9.236708571873846e-17,0.6741001838758394
71,1.4873521072935119e-16,0.632675731317492
71,2.3950266199874813e-16,0.5980571834859122
71,3.8566204211634723e-16,0.5693090765882822
71,6.210169418915604e-16,0.5460615032606209
71,1e-15,0.527191289866148
81,1e-21,2.0600218940128805
81,1.6102620275609425e-21,2.0593760908458827
81,2.5929437974046776e-21,2.058341107924495
81,4.175318936560392e-21,2.056687122336447
81,6.723357536499335e-21,2.0540557396991916
81,1.0826367338740563e-20,2.049898388906513
81,1.7433288221999943e-20,2.043398449020242
81,2.80721620394117e-20,2.0333884759301153
81,4.520353656360241e-20,2.01829403305256
81,7.278953843983161e-20,1.9961550348670625
81,1.1721022975334842e-19,1.964779524526147
81,1.8873918221350918e-19,1.9220385931824264
81,3.0391953823131946e-19,1.8668072285846222
81,4.893900918477499e-19,1.7980279301417779
81,7.880462815669937e-19,1.7162237579576196
81,1.2689610031679182e-18,1.6231987414985087
81,2.0433597178569398e-18,1.5218324939496743
81,3.290344562312671e-18,1.416945409960513
81,5.2983169062837235e-18,1.3109363230409687
81,8.531678524172779e-18,1.2081696739750574
81,1.373823795883261e-17,1.110816740808031
81,2.2122162910704503e-17,1.0228926191706504
81,3.5622478902624516e-17,0.9441616048468339
81,5.736152510448658e-17,0.8751688257461251
81,9.236708571873846e-17,0.815983041088108
81,1.4873521072935119e-16,0.766164646226064
81,2.3950266199874813e-16,0.7245312331152641
81,3.8566204211634723e-16,0.690023193433773
81,6.210169418915604e-16,0.6620625534519582
81,1e-15,0.6393667171430395
91,1e-21,2.460460949971625
91,1.6102620275609425e-21,2.459696771838411
91,2.5929437974046776e-21,2.458472077755932
91,4.175318936560392e-21,2.4572178407059893
91,6.723357536499335e-21,2.454078252183926
91,1.0826367338740563e-20,2.448481809497209
91,1.7433288221999943e-20,2.4407904248822665
91,2.80721620394117e-20,2.4289456293300686
91,4.520353656360241e-20,2.411084419726044
91,7.278953843983161e-20,2.384887437452183
91,1.1721022975334842e-19,2.3477607971433008
91,1.8873918221350918e-19,2.297202234980312
91,3.0391953823131946e-19,2.230132289854049
91,4.893900918477499e-19,2.149229365498214
91,7.880462815669937e-19,2.0516184584445267
91,1.2689610031679182e-18,1.9404498597578586
91,2.0433597178569398e-18,1.8205032280859017
91,3.290344562312671e-18,1.6949912296680174
91,5.2983169062837235e-18,1.5684872899014153
91,8.531678524172779e-18,1.445293887733794
91,1.373823795883261e-17,1.3309207873540512
91,2.2122162910704503e-17,1.2254023694767202
91,3.5622478902624516e-17,1.1305290049775978
91,5.736152510448658e-17,1.048889873296982
91,9.236708571873846e-17,0.9782561743128508
91,1.4873521072935119e-16,0.9191994430693594
91,2.3950266199874813e-16,0.8695044035430634
91,3.8566204211634723e-16,0.828474261137698
91,6.210169418915604e-16,0.7950966952091317
91,1e-15,0.7680039047352277
101,1e-21,2.915033596368933
101,1.6102620275609425e-21,2.9141289599619933
101,2.5929437974046776e-21,2.91267909198925
101,4.175318936560392e-21,2.910362044825338
101,6.723357536499335e-21,2.9066758537539914
101,1.0826367338740563e-20,2.9008519889978954
101,1.7433288221999943e-20,2.8917464451841197
101,2.80721620394117e-20,2.877723864914357
101,4.520353656360241e-20,2.8565786769755217
101,7.278953843983161e-20,2.825565038811669
101,1.1721022975334842e-19,2.7814960901237162
101,1.8873918221350918e-19,2.7204586603513987
101,3.0391953823131946e-19,2.6437373303997886
101,4.893900918477499e-19,2.5451401595204484
101,7.880462815669937e-19,2.4305335281472287
101,1.2689610031679182e-18,2.3002066970353106
101,2.0433597178569398e-18,2.1581938462309833
101,3.290344562312671e-18,2.009591733617635
101,5.2983169062837235e-18,1.8598152413162587
101,8.531678524172779e-18,1.7156754847474969
101,1.373823795883261e-17,1.579143508126105
101,2.2122162910704503e-17,1.45382257846867
101,3.5622478902624516e-17,1.343410729268685
101,5.736152510448658e-17,1.2460437377386018
101,9.236708571873846e-17,1.1628777169586946
101,1.4873521072935119e-16,1.0918840747585508
101,2.3950266199874813e-16,1.0335362811560918
101,3.8566204211634723e-16,0.9849498626257046
101,6.210169418915604e-16,0.9457692597023087
101,1e-15,0.9136813318288198
111,1e-21,3.4227938956638266
111,1.6102620275609425e-21,3.4217316479144313
111,2.5929437974046776e-21,3.420029258799056
111,4.175318936560392e-21,3.4173087046553934
111,6.723357536499335e-21,3.4129804813365063
111,1.0826367338740563e-20,3.4061422729341357
111,1.7433288221999943e-20,3.3954508623241635
111,2.80721620394117e-20,3.378985981498851
111,4.520353656360241e-20,3.3541579772778314
111,7.278953843983161e-20,3.3177427168486164
111,1.1721022975334842e-19,3.2661347372176275
111,1.8873918221350918e-19,3.1958556579934725
111,3.0391953823131946e-19,3.1042462187550077
111,4.893900918477499e-19,2.990165526904546
111,7.880462815669937e-19,2.8551157845695485
111,1.2689610031679182e-18,2.701065507452859
111,2.0433597178569398e-18,2.5339676643887556
111,3.290344562312671e-18,2.360903931814439
111,5.2983169062837235e-18,2.184934077695049
111,8.531678524172779e-18,2.016605858087389
111,1.373823795883261e-17,1.8567982792067013
111,2.2122162910704503e-17,1.7108480915890074
111,3.5622478902624516e-17,1.5801580107481945
111,5.736152510448658e-17,1.465632963683476
111,9.236708571873846e-17,1.368710609916588
111,1.4873521072935119e-16,1.28599318915837
111,2.3950266199874813e-16,1.2172564264699406
111,3.8566204211634723e-16,1.1605948385647218
111,6.210169418915604e-16,1.1134008077820625
111,1e-15,1.076030838348074
121,1e-21,3.9824887991162066
121,1.6102620275609425e-21,3.981251988650659
121,2.5929437974046776e-21,3.9792698402500424
121,4.175318936560392e-21,3.976102208352266
121,6.723357536499335e-21,3.9710627136054057
121,1.0826367338740563e-20,3.963100759457582
121,1.7433288221999943e-20,3.9506523932833355
121,2.80721620394117e-20,3.931481782673273
121,4.520353656360241e-20,3.902573707308977
121,7.278953843983161e-20,3.8601741948229495
121,1.1721022975334842e-19,3.8000852921893826
121,1.8873918221350918e-19,3.717542442796104
121,3.0391953823131946e-19,3.61173678787855
121,4.893900918477499e-19,3.4799774054756165
121,7.880462815669937e-19,3.3232664231408435
121,1.2689610031679182e-18,3.145059794003751
121,2.0433597178569398e-18,2.9508738923918
121,3.290344562312671e-18,2.748154771841147
121,5.2983169062837235e-18,2.5446132547008067
121,8.531678524172779e-18,2.348422789573209
121,1.373823795883261e-17,2.163234433209009
121,2.2122162910704503e-17,1.993252432814012
121,3.5622478902624516e-17,1.841703096621541
121,5.736152510448658e-17,1.7094303992576096
121,9.236708571873846e-17,1.5956502194935707
121,1.4873521072935119e-16,1.4993043621343314
121,2.3950266199874813e-16,1.4199448918622477
121,3.8566204211634723e-16,1.3539421525804345
121,6.210169418915604e-16,1.2998496700070796
121,1e-15,1.2560010825351373
131,1e-21,4.5911318865210635
131,1.6102620275609425e-21,4.589704029706207
131,2.5929437974046776e-21,4.587415702855097
131,4.175318936560392e-21,4.583758774145421
131,6.723357536499335e-21,4.577940840030909
131,1.0826367338740563e-20,4.568749113259426
131,1.7433288221999943e-20,4.554377875852867
131,2.80721620394117e-20,4.532246032155433
131,4.520353656360241e-20,4.498859967126966
131,7.278953843983161e-20,4.450300159673956
131,1.1721022975334842e-19,4.381480698580658
131,1.8873918221350918e-19,4.28776330703586
131,3.0391953823131946e-19,4.16560190176848
131,4.893900918477499e-19,4.013474813836766
131,7.880462815669937e-19,3.8325389694025827
131,1.2689610031679182e-18,3.6268060470161276
131,2.0433597178569398e-18,3.4044060978596065
131,3.290344562312671e-18,3.171686855419716
131,5.2983169062837235e-18,2.9371283267757833
131,8.531678524172779e-18,2.710249813683577
131,1.373823795883261e-17,2.4956459241081466
131,2.2122162910704503e-17,2.3009664010369053
131,3.5622478902624516e-17,2.1266418999411716
131,5.736152510448658e-17,1.9738795868883434
131,9.236708571873846e-17,1.8431223314513498
131,1.4873521072935119e-16,1.7327778625997061
131,2.3950266199874813e-16,1.640562646421571
131,3.8566204211634723e-16,1.5643291270198547
131,6.210169418915604e-16,1.501852074605168
131,1e-15,1.451139011186279
141,1e-21,5.240485498349847
141,1.6102620275609425e-21,5.242114874993318
141,2.5929437974046776e-21,5.239467433883623
141,4.175318936560392e-21,5.23217863793292
141,6.723357536499335e-21,5.225623907668524
141,1.0826367338740563e-20,5.215268015878797
141,1.7433288221999943e-20,5.199076772817423
141,2.80721620394117e-20,5.174142093168009
141,4.520353656360241e-20,5.1365421391563055
141,7.278953843983161e-20,5.086072421434064
141,1.1721022975334842e-19,5.00729054912636
141,1.8873918221350918e-19,4.8968064496927575
141,3.0391953823131946e-19,4.758071623365827
141,4.893900918477499e-19,4.586010809084137
141,7.880462815669937e-19,4.379822653208554
141,1.2689610031679182e-18,4.146153917721273
141,2.0433597178569398e-18,3.891532810001726
141,3.290344562312671e-18,3.6251322129317587
141,5.2983169062837235e-18,3.3587513650194385
141,8.531678524172779e-18,3.09934128550389
141,1.373823795883261e-17,2.855113309815378
141,2.2122162910704503e-17,2.632186506575031
141,3.5622478902624516e-17,2.4320682264263738
141,5.736152510448658e-17,2.2585806457167714
141,9.236708571873846e-17,2.1093476676728695
141,1.4873521072935119e-16,1.9829813532953184
141,2.3950266199874813e-16,1.8777341761348167
141,3.8566204211634723e-16,1.7911580595601753
141,6.210169418915604e-16,1.720204710094623
141,1e-15,1.6626113972726837
151,1e-21,5.941672885178368
